index,Hotel_Name,city,lat,lng,avg_rating,review_count,dataset_total_reviews,noise_sentiment,location_sentiment,cleanliness_sentiment,staff_sentiment,value_sentiment,quiet_positive_rate,quiet_negative_rate,crowded_positive_rate,crowded_negative_rate,quiet_net,crowded_net,city_center_lat,city_center_lng,distance_from_center_km,distance_percentile_within_city,distance_from_center_pct,distance_sweet_spot,centrality_score,log_review_count,hidden_score_base,city_hidden_percentile
1163,Radisson Blu Edwardian Mercer Street,London,51.5139275,-0.1271506,0.7088588588588591,0.17245119305856832,0.08630540686834666,0.22981435708421957,0.36706740552255457,0.18055582982361726,0.41801764795788243,0.3496138654283254,0.04166666666666667,0.025,0.037500000000000006,0.11249999999999999,0.2418478260869565,0.4625,51.5073,-0.1277,0.737924522061813,0.0575,5.8,0.11499999999999999,0.9425,0.08278240377036464,0.38732912193987445,0.645
1164,Radisson Blu Edwardian New Providence Wharf,London,51.5065578,-0.004514,0.7970210210210211,0.2700650759219089,0.11613640464305046,0.21995481942481832,0.19019107411028235,0.20365175631047144,0.4033895532170214,0.3581567538954106,0.04666666666666667,0.0,0.012,0.096,0.2539130434782609,0.458,51.5073,-0.1277,8.526094720465586,0.92,92.0,0.15999999999999992,0.07999999999999996,0.10987308287274519,0.3966991133348441,0.6975
1165,Radisson Blu Edwardian Sussex,London,51.5144381,-0.1558337,0.4899851307618299,0.11062906724511931,0.07529921212485716,0.27481943792521424,0.3200002889578925,0.18591869585777637,0.29001435986327717,0.2993612111697691,0.08090614886731391,0.0,0.029126213592233007,0.14563106796116504,0.28070915998311524,0.441747572815534,51.5073,-0.1277,2.102536286554289,0.34,34.0,0.68,0.6599999999999999,0.07259895971144066,0.2968920900083643,0.105
1166,Radisson Blu Edwardian Vanderbilt,London,51.4953691,-0.1818966,0.6304422069127951,0.27548806941431675,0.15769531484934143,0.2512674802541337,0.3340070003013558,0.16612558020581242,0.42935999753470644,0.37855754736772407,0.05228758169934641,0.0,0.047058823529411764,0.10588235294117647,0.25831202046035806,0.47058823529411764,51.5073,-0.1277,3.9790762432125097,0.6975,69.8,0.605,0.3025,0.14643123127425603,0.36222302231646614,0.435
1167,Radisson Blu Hotel Amsterdam,Amsterdam,52.3702469,4.8966743,0.7219168320863236,0.25488069414316705,0.2736512900703675,0.2616631974450522,0.34498739926785227,0.2388554590105543,0.25410177298683917,0.3790019417673919,0.13418079096045196,0.01694915254237288,0.05084745762711865,0.11440677966101695,0.3168754605747973,0.4682203389830508,52.3728,4.8936,0.35235586429910243,0.08571428571428572,8.6,0.17142857142857149,0.9142857142857143,0.24188780702320245,0.3712691589393248,0.4666666666666667
1168,Radisson Blu Hotel Milan,Milan,45.500667,9.1445874,0.6172218730358265,0.0455531453362256,0.09520659168821796,0.186970348393057,0.15922533148890328,0.26265168599929195,0.31329108882308854,0.5603381041153406,0.0,0.09302325581395349,0.06976744186046512,0.0,0.1870576339737108,0.5348837209302325,45.4668,9.1905,5.195505790292957,0.9135802469135802,91.4,0.1728395061728396,0.0864197530864198,0.09094301368127422,0.3576642058497714,0.5802469135802469
1169,Radisson Blu Portman Hotel London,London,51.5161911,-0.1579487,0.49330580580580596,0.15509761388286333,0.13622421362843568,0.208815344319546,0.28649954302125247,0.1550474719732824,0.2892044371552007,0.3575367639052429,0.034722222222222224,0.027777777777777776,0.0,0.0625,0.23550724637681159,0.46875,51.5073,-0.1277,2.3150119608261077,0.4025,40.2,0.805,0.5974999999999999,0.1277106719756283,0.29040415963683697,0.0875
1170,Radisson Blu Style Hotel Vienna,Vienna,48.2101211,16.3655537,0.6167706167706168,0.055314533622559656,0.06892403921332772,0.19760491609231104,0.34696626177711387,0.15248744059318997,0.3110619289660189,0.4255526642501468,0.09615384615384616,0.0,0.0,0.17307692307692307,0.29264214046822745,0.41346153846153844,48.2084,16.3725,0.5491580579193687,0.2108843537414966,21.1,0.4217687074829932,0.7891156462585034,0.06665257171961232,0.3395894999371968,0.20408163265306123
1171,Rafayel Hotel Spa,London,51.4703604,-0.1779869,0.5570272259013982,0.16268980477223427,0.08029109280086606,0.25540939210946645,0.1889717170044728,0.1953588671493245,0.2304494023224847,0.4011700012019559,0.06622516556291391,0.07947019867549669,0.0,0.09933774834437087,0.24330549956809674,0.45033112582781454,51.5073,-0.1277,5.384608257060983,0.84,84.0,0.32000000000000006,0.16000000000000003,0.07723053519051562,0.306706105046036,0.1325
1172,Rainers Hotel Vienna,Vienna,48.1791893,16.3625367,0.6050596050596051,0.03470715835140998,0.10879894148072412,0.21632868023242355,0.2087366082169292,0.2600777664394397,0.3174282084727701,0.4275792629368772,0.05050505050505051,0.12121212121212122,0.0,0.09090909090909091,0.21739130434782608,0.45454545454545453,48.2084,16.3725,3.330982688800107,0.8095238095238095,81.0,0.38095238095238093,0.19047619047619047,0.10327739480001946,0.3436989086078805,0.23809523809523808
1173,Ramada Apollo Amsterdam Centre,Amsterdam,52.3681299,4.8440847,0.6426426426426426,0.3557483731019523,0.3444397666446142,0.23970285406084302,0.236151772008431,0.1985507843990691,0.31443110977196365,0.4597048629687538,0.0861195542046606,0.0364741641337386,0.0182370820668693,0.054711246200607896,0.272895467160037,0.4817629179331307,52.3728,4.8936,3.4014887338477338,0.7714285714285715,77.1,0.4571428571428571,0.22857142857142854,0.2959773959051774,0.34576159371696125,0.3142857142857143
1174,Ramada Plaza Milano,Milan,45.501946,9.2277569,0.6771302552552556,0.0683297180043384,0.1545077283935767,0.2563685701553349,0.2554993134488277,0.2661140684445963,0.22539548286966796,0.4022244084377663,0.10416666666666667,0.0,0.0,0.09375,0.29891304347826086,0.453125,45.4668,9.1905,4.869202105712256,0.8888888888888888,88.9,0.22222222222222232,0.11111111111111116,0.1436740439377567,0.35640353628102134,0.5740740740740741
1175,Rathbone,London,51.5186801,-0.1354055,0.6226069819819822,0.0683297180043384,0.04408492211463282,0.28538313052493725,0.3480685316095614,0.1824908052641639,0.3792236949966332,0.4467194883581064,0.078125,0.0625,0.09375,0.140625,0.25815217391304346,0.4765625,51.5073,-0.1277,1.3731682992801353,0.1625,16.2,0.32499999999999996,0.8375,0.04314082917396173,0.3698680932242766,0.51
1176,Relais Christine,Paris,48.8542454,2.339956,0.735577682946104,0.019522776572668113,0.014674926324652674,0.30827067669172936,0.4681697493000109,0.10072528485239435,0.5421692093629572,0.28868459489646875,0.08771929824561403,0.0,0.0,0.3157894736842105,0.2860411899313501,0.34210526315789475,48.8535,2.3484,0.6233339017585277,0.04185022026431718,4.2,0.08370044052863435,0.9581497797356828,0.014568291565595425,0.40710209284246457,0.5925110132158591
1177,Relais Du Louvre,Paris,48.8592264,2.340996,0.7092092092092095,0.01843817787418655,0.02183196006495459,0.2056095165338863,0.33242980578636583,0.21282737123806544,0.2702302573985065,0.4716455325149219,0.0,0.0,0.16666666666666666,0.0,0.21739130434782608,0.5833333333333334,48.8535,2.3484,0.8359811984468409,0.08149779735682819,8.1,0.16299559471365632,0.9185022026431718,0.021597055625598282,0.3851100397604861,0.4581497797356828
1178,Relais H tel du Vieux Paris,Paris,48.8538608,2.3429487,0.8309178743961352,0.02386117136659436,0.02532026222409334,0.2541335901949713,0.5975373683063998,0.2634895366396258,0.4267554651523431,0.4761284578445568,0.07246376811594203,0.0,0.0,0.13043478260869565,0.2741020793950851,0.43478260869565216,48.8535,2.3484,0.40085438105559357,0.011013215859030838,1.1,0.022026431718061623,0.9889867841409692,0.02500501473807364,0.4778200643548903,0.947136563876652
1179,Relais Saint Jacques,Paris,48.8430523,2.3422519,0.7697242697242699,0.022776572668112796,0.028628134961207675,0.23975437282350956,0.38766358657264277,0.2731187304985718,0.40547558466652656,0.3621679463246608,0.15151515151515152,0.0,0.13636363636363635,0.0,0.3359683794466403,0.5681818181818181,48.8535,2.3484,1.2457943729529986,0.1277533039647577,12.8,0.2555066079295154,0.8722466960352423,0.02822600665931213,0.43025371843116145,0.7268722466960352
1180,Renaissance Amsterdam Hotel,Amsterdam,52.377955,4.894641,0.6047651425009917,0.113882863340564,0.10025861550490166,0.2053296135232512,0.34639401467153247,0.14999162841266317,0.27697612325341336,0.3939370001602541,0.015723270440251572,0.0,0.02830188679245283,0.14150943396226418,0.22969647251845773,0.44339622641509435,52.3728,4.8936,0.5775493278377517,0.1619047619047619,16.2,0.32380952380952377,0.8380952380952381,0.09554525717593035,0.32818803377880296,0.20952380952380953
1181,Renaissance Paris Arc de Triomphe Hotel,Paris,48.8772093,2.2968266,0.7553917553917555,0.010845986984815618,0.010284477055391834,0.2626571289672894,0.3045190923372047,0.2677251400575831,0.5042520234106147,0.28868459489646875,0.15151515151515152,0.0,0.2727272727272727,0.2727272727272727,0.3359683794466403,0.5,48.8535,2.3484,4.602372593385146,0.8678414096916299,86.8,0.26431718061674014,0.13215859030837007,0.010231951645193004,0.4138522215392294,0.6321585903083701
1182,Renaissance Paris Le Parc Trocadero Hotel,Paris,48.8673099,2.2856528,0.8055555555555556,0.0032537960954446858,0.0030673001744151076,0.507257448433919,0.38941451195176835,0.2696622746525861,0.2886084843516703,0.5223386888907982,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,48.8535,2.3484,4.840293916935388,0.9185022026431718,91.9,0.16299559471365632,0.08149779735682816,0.003062605606551235,0.46715521516462616,0.9162995594713657
1183,Renaissance Paris Republique Hotel Spa,Paris,48.8687804,2.3610196,0.8948948948948949,0.0032537960954446858,0.0006615745474228664,0.1925133689839572,0.10982040504394344,0.09752317691623907,0.6383025441344381,0.28868459489646875,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,48.8535,2.3484,1.9336991211197498,0.2687224669603524,26.9,0.5374449339207048,0.7312775330396476,0.0006613558034536122,0.43791109572833425,0.76431718061674
1184,Renaissance Paris Vendome Hotel,Paris,48.8654532,2.3295231,0.4464464464464468,0.002169197396963124,0.0018644373609189874,0.1925133689839572,0.32092896870886933,0.09752317691623907,0.5754896507304506,0.3728842684079388,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,48.8535,2.3484,1.916676460606641,0.2599118942731278,26.0,0.5198237885462555,0.7400881057268722,0.0018627014549063734,0.32342538361826867,0.17400881057268722
1185,Residence Du Roy,Paris,48.8657687,2.3090386,0.6943866943866945,0.041214750542299346,0.055752691405545195,0.32274448240834797,0.4477835802940885,0.243372679158556,0.24822644818771308,0.5762280220567015,0.17094017094017094,0.0,0.0,0.0,0.3511705685618729,0.5,48.8535,2.3484,3.186329352721565,0.5859030837004405,58.6,0.8281938325991189,0.41409691629955947,0.054253964111683484,0.4140187876882784,0.6365638766519823
1186,Residence Henri IV,Paris,48.8481917,2.3490316,0.9208208208208208,0.03145336225596529,0.024718830817345282,0.3479130495173276,0.3306704191270473,0.25364464913787266,0.42448447020296054,0.4488348687204259,0.22222222222222224,0.0,0.1,0.0,0.3913043478260869,0.55,48.8535,2.3484,0.5920623707279599,0.03524229074889868,3.5,0.07048458149779735,0.9647577092511013,0.02441826356240636,0.4894865347057309,0.9647577092511013
1187,Ritz Paris,Paris,48.8679466,2.3289593,0.9719719719719719,0.008676789587852495,0.004751308113309677,0.1925133689839572,0.10272277967263743,0.09752317691623907,0.47677879595202555,0.3672709568405075,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,48.8535,2.3484,2.1454718513462447,0.33259911894273125,33.3,0.6651982378854625,0.6674008810572687,0.004740056275472162,0.44375059525776794,0.7907488986784141
1188,Rocco Forte Brown s Hotel,London,51.5090558,-0.1421661,0.7573027573027575,0.010845986984815618,0.005052023816683707,0.13000902840475032,0.3821479603061567,0.08835716189657383,0.41231675780962906,0.3682915589436768,0.0,0.0,0.0,0.5454545454545454,0.21739130434782608,0.2272727272727273,51.5073,-0.1277,1.0200291983319343,0.1025,10.2,0.20499999999999996,0.8975,0.0050393051630032056,0.3628120773813387,0.44
1189,Rochester Champs Elysees,Paris,48.8724945,2.3091549,0.7006316661489076,0.030368763557483733,0.031695435135622785,0.24199397627389513,0.39524625246575895,0.19244604647063496,0.3427218753748481,0.3221321893396458,0.05747126436781609,0.0,0.0,0.10344827586206896,0.2623688155922039,0.4482758620689655,48.8535,2.3484,3.5640574621633276,0.6696035242290749,67.0,0.6607929515418502,0.3303964757709251,0.03120350250998738,0.37966934101082184,0.43612334801762115
1190,Roger de Ll ria,Barcelona,41.3910786,2.1717285,0.6855605605605606,0.024945770065075923,0.03325915679316774,0.3351843009931245,0.33375947926597527,0.22664014507967617,0.4301984652948585,0.30343513029310776,0.20833333333333334,0.0,0.125,0.125,0.3804347826086957,0.5,41.3825,2.1769,1.0469265622601445,0.27403846153846156,27.4,0.5480769230769231,0.7259615384615384,0.032718036497866934,0.39354594895467576,0.5528846153846154
1191,Room Mate Aitana,Amsterdam,52.3846059,4.8941866,0.7620045788362622,0.2180043383947939,0.24382029229566368,0.26308034391571244,0.2822620080101086,0.23915866358763094,0.320708524993336,0.40673869252629546,0.13201320132013203,0.0,0.07425742574257427,0.0297029702970297,0.32070598364184244,0.5222772277227723,52.3728,4.8936,1.313359890567211,0.4,40.0,0.8,0.6,0.21818752431229693,0.395395031652769,0.7333333333333333
1192,Room Mate Anna,Barcelona,41.3929366,2.1653954,0.8152833684748577,0.049891540130151846,0.07475792385878391,0.24940753864408433,0.363656875438954,0.21489401298486752,0.4705865014405084,0.44784391302303017,0.10638297872340426,0.0,0.06382978723404255,0.0,0.30064754856614245,0.5319148936170213,41.3825,2.1769,1.5059544306792407,0.40865384615384615,40.9,0.8173076923076923,0.5913461538461539,0.0720954491130943,0.4498931479612158,0.8846153846153846
1193,Room Mate Carla,Barcelona,41.3962658,2.1662153,0.8075408742075412,0.04772234273318872,0.07301377277921453,0.32339297572861586,0.28423235761704446,0.22949306520536034,0.32145386518730035,0.4253793973795187,0.18518518518518517,0.0,0.06666666666666667,0.13333333333333333,0.36231884057971014,0.4666666666666667,41.3825,2.1769,1.7712965816054336,0.49038461538461536,49.0,0.9807692307692307,0.5096153846153846,0.07047129933432394,0.4180145432602965,0.7163461538461539
1194,Room Mate Gerard,Barcelona,41.3919114,2.1765438,0.8265765765765769,0.0032537960954446858,0.0014434353761953447,0.4245607333842628,0.20370653419946505,0.39834878461082607,0.45772622143205055,0.7938826359652891,0.4166666666666667,0.0,0.0,0.0,0.5434782608695652,0.5,41.3825,2.1769,1.046921748732217,0.2692307692307692,26.9,0.5384615384615384,0.7307692307692308,0.0014423946247373255,0.5185270945030693,0.9951923076923077
1195,Room Mate Giulia,Milan,45.4651371,9.1895249,0.867867867867868,0.1052060737527115,0.11836170084801828,0.2595565127720847,0.3852163319698425,0.19228407970965883,0.4440459733721731,0.33612766697881147,0.06802721088435373,0.0,0.061224489795918366,0.15306122448979592,0.2706299911268855,0.45408163265306123,45.4668,9.1905,0.1999318805870294,0.043209876543209874,4.3,0.08641975308641969,0.9567901234567902,0.11186484731879098,0.4406536159042797,0.9259259259259259
1196,Rosa Grand Milano Starhotels Collezione,Milan,45.4638223,9.1940273,0.6416347854704019,0.15726681127982647,0.23798640765020748,0.2187088521266028,0.37818165022027017,0.19874288004271345,0.23784782742699076,0.402066023782925,0.01141552511415525,0.0273972602739726,0.0,0.10273972602739725,0.21739130434782608,0.4486301369863014,45.4668,9.1905,0.43046343086545363,0.09876543209876543,9.9,0.19753086419753085,0.9012345679012346,0.21348619492120066,0.342063398327126,0.4506172839506173
1197,Rosewood London,London,51.5173303,-0.1180966,0.8516685699784292,0.07592190889370934,0.05803813075118783,0.21033150776315646,0.18546628958374478,0.12918972944184057,0.3439011813229541,0.3470292547056075,0.02347417840375587,0.0,0.0,0.1267605633802817,0.23576240048989588,0.43661971830985913,51.5073,-0.1277,1.2983033216292936,0.1475,14.8,0.29499999999999993,0.8525,0.05641637319421769,0.39158806598477386,0.6775
1198,Royal Amsterdam Hotel,Amsterdam,52.3657281,4.8972883,0.4557891224557893,0.028199566160520606,0.035123594154086724,0.22052457346574994,0.24736202722203088,0.17759743589561391,0.2970152892399187,0.49394689288341853,0.0,0.0,0.0,0.1111111111111111,0.21739130434782608,0.4444444444444444,52.3728,4.8936,0.8252665347050973,0.3047619047619048,30.5,0.6095238095238096,0.6952380952380952,0.034520834229601324,0.2968303975971511,0.09523809523809523
1199,Royal Garden Champs Elysees,Paris,48.8757155,2.3038781,0.4372372372372375,0.0368763557483731,0.06507487821014013,0.3061879297173415,0.373084964608694,0.21414170267464488,0.3790821375246237,0.31755305438611564,0.047619047619047616,0.0,0.0,0.0,0.2546583850931677,0.5,48.8535,2.3484,4.087580069156439,0.7951541850220264,79.5,0.4096916299559472,0.2048458149779736,0.06304510486841963,0.31668508682885566,0.14537444933920704
1200,Royal Garden Hotel,London,51.5027022,-0.1882164,0.7472189170302377,0.17136659436008678,0.1305106152643291,0.21669313032080315,0.3254778138728987,0.20885323773574846,0.3808672785413928,0.41879854880064,0.07337526205450734,0.050314465408805034,0.01886792452830189,0.07547169811320756,0.258408531583265,0.4716981132075472,51.5073,-0.1277,4.219600277595497,0.745,74.5,0.51,0.255,0.12266940257621599,0.3988136468156055,0.7075
1201,Royal Hotel Champs Elys es,Paris,48.8740463,2.300196,0.5467662784735958,0.04338394793926247,0.05653455223431768,0.2131158450076261,0.38790061646126583,0.21365655463815292,0.20735488604303845,0.45019238844959353,0.04065040650406505,0.0,0.0,0.14634146341463417,0.2492046659597031,0.4268292682926829,48.8535,2.3484,4.201554096627084,0.8215859030837004,82.2,0.3568281938325992,0.1784140969162996,0.054994261973003555,0.32223569836672405,0.16519823788546256
1202,Royal Passeig de Gracia,Barcelona,41.3946775,2.162638,0.7204460558119095,0.17678958785249457,0.22734107175076682,0.22580120740092044,0.39258307150463034,0.1837129442799057,0.34032798814282206,0.4019757991659022,0.04065040650406505,0.0,0.0548780487804878,0.09146341463414634,0.2492046659597031,0.4817073170731707,41.3825,2.1769,1.8025266876963948,0.5144230769230769,51.4,0.9711538461538463,0.48557692307692313,0.20485009918870634,0.38196028872298465,0.4951923076923077
1203,Royal Ramblas,Barcelona,41.3842838,2.1707092,0.6484160216554584,0.15292841648590022,0.1982919348048355,0.20103866188104924,0.4332903074324974,0.1669722875001362,0.32364895443826336,0.3738663997850556,0.011737089201877935,0.0,0.02112676056338028,0.1056338028169014,0.226576852418861,0.45774647887323944,41.3825,2.1769,0.5532741239846185,0.14423076923076922,14.4,0.28846153846153844,0.8557692307692308,0.1808971551527946,0.3546109817987729,0.3557692307692308
1204,Royal Saint Honore,Paris,48.8658792,2.3298903,0.8220220220220222,0.03145336225596529,0.03752931978107897,0.27486631016042784,0.42905324805821554,0.17949815501301403,0.4585882835143603,0.28868459489646875,0.16666666666666669,0.0,0.0,0.1,0.34782608695652173,0.45,48.8535,2.3484,1.930887120900781,0.2665198237885463,26.7,0.5330396475770925,0.7334801762114538,0.036842232753364824,0.4347378760595558,0.7555066079295154
1205,Royal Saint Michel,Paris,48.8528364,2.3440803,0.6534922018792988,0.06616052060737528,0.06916461177602694,0.23843446009744287,0.5066451525821946,0.19317072036650446,0.28020057484564886,0.38095414687514506,0.053763440860215055,0.06451612903225806,0.04838709677419355,0.24193548387096775,0.23842917251051893,0.4032258064516129,48.8535,2.3484,0.3245514625534409,0.00881057268722467,0.9,0.017621145374449365,0.9911894273127754,0.066877606882306,0.3642160762634273,0.3700440528634361
1206,Rubens At The Palace,London,51.4981471,-0.1436492,0.7672272272272274,0.1616052060737527,0.08456125578877728,0.20636994797919167,0.3082473001573498,0.16489303987502912,0.4487091912846225,0.41193237795416676,0.03333333333333333,0.05333333333333334,0.04,0.06,0.22608695652173913,0.49,51.5073,-0.1277,1.5015066443602454,0.20625,20.6,0.4125,0.79375,0.0811755326668923,0.40780468881784215,0.7625
1207,Rydges Kensington Hotel,London,51.4956883,-0.1827878,0.6428372817261707,0.11605206073752712,0.06098514464425332,0.2217520617062252,0.3928032208305624,0.21031152069240588,0.30692820769530904,0.4271764550386234,0.06172839506172839,0.037037037037037035,0.027777777777777776,0.027777777777777776,0.2536231884057971,0.5,51.5073,-0.1277,4.025750269367743,0.71,71.0,0.5800000000000001,0.29000000000000004,0.05919785825602645,0.3702615357318594,0.515
1208,STRAF a Member of Design Hotels ,Milan,45.465237,9.191247,0.586936936936937,0.04229934924078091,0.061285860347627355,0.23468765128428992,0.41202377616439523,0.17122231685350278,0.22585546120399885,0.30673072333438345,0.04166666666666667,0.0,0.0,0.15000000000000002,0.25,0.425,45.4668,9.1905,0.18330088558548008,0.030864197530864196,3.1,0.06172839506172845,0.9691358024691358,0.0594812487416706,0.3205129004309297,0.29012345679012347
1209,Saint Georges Hotel,London,51.517839,-0.1424476,0.4325784117450784,0.15509761388286333,0.12323329524267757,0.24688960833680085,0.42755601344298144,0.20208781399685466,0.23065124109457613,0.3216008942900571,0.05787037037037038,0.0,0.0,0.16666666666666666,0.26268115942028986,0.4166666666666667,51.5073,-0.1277,1.5539760134232168,0.225,22.5,0.44999999999999996,0.775,0.11621139705044821,0.2801451302083663,0.075
1210,Saint James Albany Paris Hotel Spa,Paris,48.8642689,2.3308179,0.5857436383752177,0.14316702819956614,0.16990437240632705,0.22261435488257317,0.3792975438246583,0.1632779372646621,0.3519211316536882,0.34210878860899485,0.06265664160401002,0.0,0.045112781954887216,0.09022556390977443,0.2664269369074861,0.4774436090225564,48.8535,2.3484,1.7573626723973026,0.21365638766519823,21.4,0.42731277533039647,0.7863436123348018,0.15692201248329699,0.33504764176228685,0.21585903083700442
1211,Saint SHERMIN bed breakfast champagne,Vienna,48.1978409,16.367087,0.8762095428762098,0.028199566160520606,0.03656702953028207,0.24607418725065783,0.4411503134774055,0.19894453784219523,0.22832578233675938,0.49829574684516403,0.12345679012345678,0.0,0.0,0.0,0.3140096618357488,0.5,48.2084,16.3725,1.240759209296746,0.3945578231292517,39.5,0.7891156462585034,0.6054421768707483,0.03591431991058632,0.44370971965149963,0.8503401360544217
1212,Sall s Hotel Pere IV,Barcelona,41.3969273,2.192267,0.614922614922615,0.09761388286334058,0.18566187526312625,0.2122159935677687,0.26499069340539083,0.23415327917299145,0.25058136431069167,0.3929458658888577,0.09157509157509158,0.0,0.06593406593406594,0.09890109890109891,0.28905876731963687,0.4835164835164835,41.3825,2.1769,2.0535260846128875,0.5913461538461539,59.1,0.8173076923076923,0.40865384615384615,0.17030116318500485,0.3307421231812335,0.16346153846153846
1213,San Domenico House,London,51.4917798,-0.1616049,0.8231761172937644,0.01735357917570499,0.016479220544896856,0.2572237451130185,0.45498317936268884,0.07614096460461403,0.5321112372108724,0.6359174445618097,0.09803921568627451,0.0,0.0,0.0,0.29411764705882354,0.5,51.5073,-0.1277,2.9131401346825094,0.5,50.0,1.0,0.5,0.016344911717848624,0.47218585677831154,0.9925
1214,Sanderson A Morgans Hotel,London,51.5174853,-0.1372109,0.8418853636244941,0.07375271149674621,0.05070066758886149,0.17342589209596881,0.20814510560760552,0.15065674025100068,0.41824314745595126,0.42291942874018873,0.0,0.0,0.043478260869565216,0.08695652173913043,0.21739130434782608,0.4782608695652174,51.5073,-0.1277,1.3099104940778579,0.15,15.0,0.30000000000000004,0.85,0.049457244087722826,0.41152894659642464,0.79
1215,Sansi Diputacio,Barcelona,41.3882234,2.1644551,0.5060060060060063,0.016268980477223426,0.01774222649906778,0.26186497326203206,0.3029534454209655,0.17222363299361126,0.395056284216998,0.41498410516367384,0.20833333333333334,0.0,0.0,0.375,0.3804347826086957,0.3125,41.3825,2.1769,1.2177741050044772,0.34615384615384615,34.6,0.6923076923076923,0.6538461538461539,0.017586670444066768,0.3152447082458571,0.08653846153846154
1216,Sansi Pedralbes,Barcelona,41.39367,2.1115418,0.40240240240240266,0.0065075921908893716,0.013893065495880194,0.1925133689839572,0.10373590261477154,0.254113649492975,0.4359867669877332,0.07698255863905831,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,41.3825,2.1769,5.592109760281955,0.9759615384615384,97.6,0.04807692307692313,0.024038461538461564,0.013797441517048046,0.2608690941407533,0.014423076923076924
1217,Savoy Hotel Amsterdam,Amsterdam,52.3497431,4.8911908,0.13966693966693988,0.05856832971800434,0.057256269922415344,0.22457198234186715,0.2275174487281341,0.16499156512580798,0.19357716542161635,0.2877100656882425,0.09090909090909091,0.07272727272727272,0.05454545454545454,0.05454545454545454,0.26482213438735175,0.5,52.3728,4.8936,2.569024490262149,0.6476190476190476,64.8,0.7047619047619047,0.35238095238095235,0.05567712775951158,0.1641542120427717,0.009523809523809525
1218,Schlosshotel R mischer Kaiser,Vienna,48.2040859,16.3725046,0.8196014196014199,0.05856832971800434,0.07860708486197149,0.2764872271389902,0.4998626943533475,0.22544078180746616,0.501493158807143,0.42264531048543963,0.18181818181818182,0.0,0.0,0.0,0.35968379446640314,0.5,48.2084,16.3725,0.47970615415708207,0.16326530612244897,16.3,0.3265306122448979,0.8367346938775511,0.07567047247161343,0.4710365165468143,0.9523809523809523
1219,Select Hotel,Paris,48.8483053,2.3425596,0.8091155671800834,0.06616052060737528,0.06627774102363625,0.24903162277974372,0.44008470532484734,0.2065535772514115,0.2990101593350397,0.30904242538722276,0.10752688172043011,0.0,0.04838709677419355,0.14516129032258063,0.30154277699859744,0.45161290322580644,48.8535,2.3484,0.7185150725058373,0.05286343612334802,5.3,0.10572687224669608,0.947136563876652,0.06417383685800104,0.40791834963214496,0.6013215859030837
1220,Senato Hotel Milano,Milan,45.4714062,9.1965303,0.748725469655702,0.0455531453362256,0.05942142298670836,0.2735261123476875,0.3280377524702733,0.2750021957401588,0.31239521227191025,0.28294074119956225,0.15503875968992248,0.09302325581395349,0.06976744186046512,0.06976744186046512,0.3083923154701719,0.5,45.4668,9.1905,0.69531620114144,0.2037037037037037,20.4,0.40740740740740744,0.7962962962962963,0.05772293173495858,0.394803194020502,0.8148148148148148
1221,Senator Barcelona Spa Hotel,Barcelona,41.3777977,2.1135971,0.5371687476950635,0.1225596529284165,0.18367715162085763,0.24802685878924985,0.23566943385193156,0.19989659609051175,0.24250460211887556,0.44271729554693817,0.08771929824561403,0.03508771929824561,0.05263157894736842,0.07894736842105263,0.2745995423340961,0.4868421052631579,41.3825,2.1769,5.3074338147907,0.9711538461538461,97.1,0.05769230769230771,0.028846153846153855,0.1686258232830579,0.30777350327353353,0.07211538461538461
1222,Senator Hotel Vienna,Vienna,48.2195864,16.3255339,0.5394929813534466,0.0455531453362256,0.16088290130510616,0.15990370778332474,0.2327432561119634,0.24748549696503727,0.31879192221517105,0.35609977172686347,0.03875968992248062,0.0,0.0,0.27906976744186046,0.24772497472194135,0.36046511627906974,48.2084,16.3725,3.6955672424816552,0.8231292517006803,82.3,0.3537414965986394,0.1768707482993197,0.14918083742670193,0.3002516506018522,0.09523809523809523
1223,Seraphine Kensington Gardens Hotel,London,51.5021027,-0.187901,0.46946946946946966,0.06724511930585685,0.03331929993384254,0.24264550697623927,0.34389925071770877,0.23253973090855348,0.3103727786449171,0.4872602648184743,0.07936507936507936,0.06349206349206349,0.0,0.09523809523809523,0.2587991718426501,0.4523809523809524,51.5073,-0.1277,4.2065981938531785,0.7425,74.2,0.5149999999999999,0.25749999999999995,0.03277624202158757,0.32325750266211956,0.1825
1224,Sercotel Amister Art Hotel Barcelona,Barcelona,41.3844072,2.1514584,0.642642642642643,0.020607375271149673,0.032958441089793705,0.3089180300219261,0.21783596762427482,0.30538423033685325,0.5876156757432924,0.5042357590858321,0.16666666666666669,0.2,0.0,0.30000000000000004,0.2826086956521739,0.35,41.3825,2.1769,2.133154890521065,0.6153846153846154,61.5,0.7692307692307692,0.3846153846153846,0.03242695805017066,0.4132204064755095,0.6923076923076923
